"Country" "Master.ID"
"8369" "Germany" "MX265"
"8370" "Germany" "MX270"
"8371" "Germany" "MX275"
"8372" "Germany" "MX277"
"8373" "Germany" "MX279"
"8374" "Germany" "MX280"
"8375" "Germany" "MX283"
"8376" "Germany" "MX286"
"8377" "Germany" "MX288"
"8378" "Switzerland" "MX298"
"8379" "Switzerland" "MX299"
"8380" "Switzerland" "MX304"
"8381" "Switzerland" "MX310"
"8382" "Switzerland" "RA42"
"8383" "Switzerland" "RA43"
"8384" "Switzerland" "RA44"
"8385" "Switzerland" "RA45"
"8386" "Switzerland" "RA54"
"8387" "Switzerland" "RA57"
"8388" "Switzerland" "RA58"
"8389" "Switzerland" "RA59.Furtwangler"
"8390" "Switzerland" "RA61"
"8391" "Switzerland" "RA62"
"8392" "Switzerland" "RA63"
"8393" "Switzerland" "RA64"
"8394" "Switzerland" "TU876(SX10)"
"8395" "Switzerland" "TU877(SX11)"
"8396" "Switzerland" "TU904(SX17)"
"8397" "Switzerland" "TU905(SX18)"
"8398" "Switzerland" "TU907(SX20)"
"8399" "Switzerland" "TU908(SX21)"
"8400" "Switzerland" "TU910(SX22)"
"8401" "Switzerland" "TU911(SX23)"
"8402" "Switzerland" "TU914(SX26)"
"8403" "France" "TU915(SX29)"
"8404" "France" "TU916(SX30)"
"8405" "France" "TU918(SX32)"
"8406" "France" "TU919(SX33)"
"8407" "Switzerland" "TU874(SX8)"
"8408" "Switzerland" "TU875(SX9)"
"8409" "Puerto Rico" "PDI008"
"8410" "Puerto Rico" "PI-51"
"8411" "Poland" "pcw040"
"8412" "Poland" "pcw041"
"8413" "Poland" "pcw061"
"8414" "Poland" "pcw062"
"8415" "Poland" "pcw070"
"8416" "Poland" "pcw110"
"8417" "Poland" "pcw160"
"8418" "Poland" "pcw191"
"8419" "Poland" "pcw211"
"8420" "Poland" "pcw212"
"8421" "Poland" "pcw250"
"8422" "Poland" "pcw260"
"8423" "Poland" "pcw270"
"8424" "Poland" "pcw280"
"8425" "Poland" "pcw350"
"8426" "Poland" "pcw361"
"8427" "Poland" "pcw362"
"8428" "Poland" "pcw420"
"8429" "Poland" "pcw430"
"8430" "Turkey" "ALA002"
"8431" "Turkey" "ALA004"
"8432" "Turkey" "ALA008"
"8433" "Turkey" "ALA009"
"8434" "Turkey" "ALA011"
"8435" "Turkey" "ALA013"
"8436" "Turkey" "ALA015"
"8437" "Turkey" "ALA016"
"8438" "Turkey" "ALA017"
"8439" "Turkey" "ALA018"
"8440" "Turkey" "ALA019"
"8441" "Turkey" "ALA020"
"8442" "Turkey" "ALA023"
"8443" "Turkey" "ALA024"
"8444" "Turkey" "ALA025"
"8445" "Turkey" "ALA026"
"8446" "Turkey" "ALA028"
"8447" "Turkey" "ALA029"
"8448" "Turkey" "ALA030"
"8449" "Turkey" "ALA034"
"8450" "Turkey" "ALA035"
"8451" "Turkey" "ALA037"
"8452" "Turkey" "ALA038"
"8453" "Turkey" "ALA039"
"8454" "Turkey" "ALA084"
"8455" "Turkey" "ALA095"
"8456" "Turkey" "ART001"
"8457" "Turkey" "ART004"
"8458" "Turkey" "ART005"
"8459" "Turkey" "ART009"
"8460" "Turkey" "ART010"
"8461" "Turkey" "ART011"
"8462" "Turkey" "ART012"
"8463" "Turkey" "ART014"
"8464" "Turkey" "ART015"
"8465" "Turkey" "ART017"
"8466" "Turkey" "ART018"
"8467" "Turkey" "ART019"
"8468" "Turkey" "ART022"
"8469" "Turkey" "ART023"
"8470" "Turkey" "ART024"
"8471" "Turkey" "ART026"
"8472" "Turkey" "ART032"
"8473" "Turkey" "ART038"
"8474" "Turkey" "ART039"
"8475" "Turkey" "ART042"
"8476" "Turkey" "CBT001"
"8477" "Turkey" "CBT002"
"8478" "Turkey" "CBT003"
"8479" "Turkey" "CBT004"
"8480" "Turkey" "CBT005"
"8481" "Turkey" "CBT010"
"8482" "Turkey" "CBT011"
"8483" "Turkey" "CBT013"
"8484" "Turkey" "CBT014"
"8485" "Turkey" "CBT015"
"8486" "Turkey" "CBT016"
"8487" "Turkey" "CBT017"
"8488" "Turkey" "CBT018"
"8489" "Syria" "ETM001"
"8490" "Syria" "ETM003"
"8491" "Syria" "ETM004"
"8492" "Syria" "ETM005"
"8493" "Syria" "ETM006"
"8494" "Syria" "ETM010"
"8495" "Syria" "ETM012"
"8496" "Syria" "ETM014"
"8497" "Syria" "ETM015"
"8498" "Syria" "ETM016"
"8499" "Syria" "ETM017"
"8500" "Syria" "ETM018"
"8501" "Syria" "ETM021"
"8502" "Syria" "ETM023"
"8503" "Syria" "ETM025"
"8504" "Syria" "ETM026"
"8505" "Turkey" "IKI002"
"8506" "Turkey" "IKI006"
"8507" "Turkey" "IKI009"
"8508" "Turkey" "IKI012"
"8509" "Turkey" "IKI016"
"8510" "Turkey" "IKI017"
"8511" "Turkey" "IKI019"
"8512" "Turkey" "IKI020"
"8513" "Turkey" "IKI024"
"8514" "Turkey" "IKI030"
"8515" "Turkey" "IKI032"
"8516" "Turkey" "IKI034"
"8517" "Turkey" "IKI036"
"8518" "Turkey" "IKI037"
"8519" "Turkey" "IKI038"
"8520" "Turkey" "KRD001"
"8521" "Turkey" "KRD002"
"8522" "Turkey" "KRD003"
"8523" "Turkey" "KRD004"
"8524" "Turkey" "KRD005"
"8525" "Turkey" "KRD006"
"8526" "Turkey" "TIT003"
"8527" "Turkey" "TIT012"
"8528" "Turkey" "TIT014"
"8529" "Turkey" "TIT015"
"8530" "Turkey" "TIT019"
"8531" "Turkey" "TIT025"
"8532" "Vanuatu" "I5265"
"8533" "Vanuatu" "I5267"
"8534" "Vanuatu" "I5951"
"8535" "Vanuatu" "I10968"
"8536" "Vanuatu" "I5266"
"8537" "Vanuatu" "I5268"
"8538" "China" "18R21262"
"8539" "China" "18R21265"
"8540" "China" "AH117_18R21266"
"8541" "China" "S118"
"8542" "China" "S120_18R21267"
"8543" "China" "S123"
"8544" "China" "S91"
"8545" "China" "S94"
"8546" "China" "S95"
"8547" "China" "S96"
"8548" "China" "S97"
"8549" "Hungary" "I20749"
"8550" "Hungary" "I20750"
"8551" "Hungary" "I20751"
"8552" "Hungary" "I20752"
"8553" "Russia" "I20756"
"8554" "Lebanon" "SFI-11"
"8555" "Lebanon" "SFI-12"
"8556" "Lebanon" "SFI-15"
"8557" "Lebanon" "SFI-20"
"8558" "Lebanon" "SFI-24"
"8559" "Lebanon" "SFI-33"
"8560" "Lebanon" "SFI-34"
"8561" "Lebanon" "SFI-35"
"8562" "Lebanon" "SFI-36"
"8563" "Lebanon" "SFI-39"
"8564" "Lebanon" "SFI-42"
"8565" "Lebanon" "SFI-43"
"8566" "Lebanon" "SFI-44"
"8567" "Lebanon" "SFI-45"
"8568" "Lebanon" "SFI-47"
"8569" "Lebanon" "SFI-5"
"8570" "Lebanon" "SFI-50"
"8571" "Lebanon" "SFI-55"
"8572" "Lebanon" "SFI-56"
"8573" "France" "ATT26"
"8574" "France" "BERG02-2"
"8575" "France" "BERG157-2"
"8576" "France" "BERG157-7"
"8577" "France" "BES1248"
"8578" "France" "BFM265"
"8579" "France" "BIS130"
"8580" "France" "BIS385"
"8581" "France" "BLP10"
"8582" "France" "BUCH2"
"8583" "France" "CBV95"
"8584" "France" "COL11"
"8585" "France" "COL153A"
"8586" "France" "COL153i"
"8587" "France" "CRE20D"
"8588" "France" "ERS1164"
"8589" "France" "ERS86"
"8590" "France" "ERS88"
"8591" "France" "Es97-1"
"8592" "France" "EUG11"
"8593" "France" "Jeb8"
"8594" "France" "MDV248"
"8595" "France" "Mor6"
"8596" "France" "NIED"
"8597" "France" "NOR2B6"
"8598" "France" "NOR3-15"
"8599" "France" "NOR3-6"
"8600" "France" "NOR4"
"8601" "France" "OBE3626-1"
"8602" "France" "OBE3722"
"8603" "France" "PECH5"
"8604" "France" "PECH8"
"8605" "France" "PEI10"
"8606" "France" "PEI2"
"8607" "France" "PER503"
"8608" "France" "PER3023"
"8609" "France" "PER3123"
"8610" "France" "PEY163"
"8611" "France" "PEY53"
"8612" "France" "PIR3037AB"
"8613" "France" "PIR3116B"
"8614" "France" "Pir4"
"8615" "France" "Pir6"
"8616" "France" "PSS4170"
"8617" "France" "PSS4693"
"8618" "France" "PT2"
"8619" "France" "QUIN234"
"8620" "France" "QUIN58"
"8621" "France" "RIX15"
"8622" "France" "RIX2"
"8623" "France" "RIX4"
"8624" "France" "ROS102"
"8625" "France" "ROS45"
"8626" "France" "ROS78"
"8627" "France" "ROS82"
"8628" "France" "Schw72-15"
"8629" "France" "Schw432"
"8630" "France" "WET370"
"8631" "Germany" "BDB001"
"8632" "Germany" "BOT004"
"8633" "Germany" "BOT005"
"8634" "France" "FLR001"
"8635" "France" "FLR002"
"8636" "France" "FLR003"
"8637" "France" "FLR004"
"8638" "France" "FLR005"
"8639" "France" "FLR007"
"8640" "France" "FLR010"
"8641" "France" "FLR013"
"8642" "France" "FLR014"
"8643" "France" "GRG003"
"8644" "France" "GRG008"
"8645" "France" "GRG015"
"8646" "France" "GRG016"
"8647" "France" "GRG018"
"8648" "France" "GRG019"
"8649" "France" "GRG021"
"8650" "France" "GRG022"
"8651" "France" "GRG023"
"8652" "France" "GRG025"
"8653" "France" "GRG027"
"8654" "France" "GRG028"
"8655" "France" "GRG032"
"8656" "France" "GRG035"
"8657" "France" "GRG041"
"8658" "France" "GRG043"
"8659" "France" "GRG047"
"8660" "France" "GRG049"
"8661" "France" "GRG050"
"8662" "France" "GRG052"
"8663" "France" "GRG056"
"8664" "France" "GRG057"
"8665" "Germany" "HBS002"
"8666" "Germany" "HBS004"
"8667" "Germany" "HBS005"
"8668" "Germany" "HBS006"
"8669" "Germany" "HBS007"
"8670" "Germany" "HBS008"
"8671" "Germany" "HBS009"
"8672" "France" "LBR001"
"8673" "France" "LBR002"
"8674" "France" "LBR003"
"8675" "France" "LBR004"
"8676" "France" "LBR005"
"8677" "France" "OBN001"
"8678" "France" "OBN002"
"8679" "France" "OBN003"
"8680" "France" "OBN004"
"8681" "France" "OBN005"
"8682" "France" "OBN006"
"8683" "France" "OBN007"
"8684" "France" "OBN008"
"8685" "France" "OBN009"
"8686" "France" "OBN010"
"8687" "France" "OBN011"
"8688" "France" "PEN001_real1"
"8689" "France" "PEN001_real2"
"8690" "France" "PEN003"
"8691" "France" "PRI001"
"8692" "France" "PRI005"
"8693" "France" "PRI006"
"8694" "Germany" "SCH001"
"8695" "Germany" "SCH004"
"8696" "Germany" "SCH007"
"8697" "Germany" "SCH009"
"8698" "Germany" "SCH010"
"8699" "Germany" "SCH011"
"8700" "Germany" "SCH014"
"8701" "Germany" "SCH015"
"8702" "Germany" "SCH016"
"8703" "Germany" "SCH018"
"8704" "Germany" "SMH004"
"8705" "Germany" "TGM008"
"8706" "Germany" "TGM009"
"8707" "Germany" "XN164"
"8708" "Germany" "XN165"
"8709" "Germany" "XN166"
"8710" "Germany" "XN167"
"8711" "Germany" "XN168"
"8712" "Germany" "XN169"
"8713" "Germany" "XN170"
"8714" "Germany" "XN171"
"8715" "Germany" "XN172"
"8716" "Germany" "XN173"
"8717" "Germany" "XN174"
"8718" "Germany" "XN175"
"8719" "Germany" "XN178"
"8720" "Germany" "XN180"
"8721" "Germany" "XN182"
"8722" "Germany" "XN183"
"8723" "Germany" "XN188"
"8724" "Germany" "XN191"
"8725" "Germany" "XN205"
"8726" "Germany" "XN206"
"8727" "Germany" "XN207"
"8728" "Germany" "XN211"
"8729" "Germany" "XN215"
"8730" "Germany" "XN224"
"8731" "Germany" "XN225"
"8732" "Russia" "ANG001"
"8733" "Russia" "BZK002"
"8734" "Russia" "GLZ001"
"8735" "Russia" "GLZ002"
"8736" "Russia" "GLZ003"
"8737" "Russia" "IUO001"
"8738" "Russia" "KAG001"
"8739" "Russia" "KAG002"
"8740" "Russia" "KPT001"
"8741" "Russia" "KPT002"
"8742" "Russia" "KPT002"
"8743" "Russia" "KPT003"
"8744" "Russia" "KPT004"
"8745" "Russia" "KPT005"
"8746" "Russia" "KPT006"
"8747" "Russia" "UKY001"
"8748" "Russia" "STB001"
"8749" "Russia" "STB002"
"8750" "Russia" "ZPL001"
"8751" "Russia" "ZPL002"
"8752" "China" "91KLH11"
"8753" "China" "91KLH18"
"8754" "China" "91KLM2"
"8755" "China" "BLSM27S"
"8756" "China" "BLSM41"
"8757" "China" "BLSM45"
"8758" "China" "DCZ-M17IV"
"8759" "China" "DCZ-M21II"
"8760" "China" "DCZ-M22IV"
"8761" "China" "DCZ-M6"
"8762" "China" "EDM124"
"8763" "China" "EDM139"
"8764" "China" "EDM176"
"8765" "China" "HJTM107"
"8766" "China" "HJTM109"
"8767" "China" "HJTM115"
"8768" "China" "HJTW13"
"8769" "China" "HMF32"
"8770" "China" "JCKM1-1"
"8771" "China" "JXNTM23"
"8772" "China" "JXNTM2"
"8773" "China" "LGM41"
"8774" "China" "LGM79"
"8775" "China" "LJM14"
"8776" "China" "LJM25"
"8777" "China" "LJM2"
"8778" "China" "LJM3"
"8779" "China" "LJM4"
"8780" "China" "LJM5"
"8781" "China" "MGS-M6"
"8782" "China" "MGS-M7L"
"8783" "China" "MGS-M7R"
"8784" "China" "MZGM10-1"
"8785" "China" "MZGM16"
"8786" "China" "MZGM25-2"
"8787" "China" "PLTM310"
"8788" "China" "PLTM311"
"8789" "China" "PLTM312"
"8790" "China" "PLTM313"
"8791" "China" "SM-M27"
"8792" "China" "SM-M6"
"8793" "China" "SM-M7X"
"8794" "China" "WD-WT1H16"
"8795" "China" "WD-WT5M2"
"8796" "China" "WGH35-1"
"8797" "China" "WGM20"
"8798" "China" "WGM35"
"8799" "China" "WGM43"
"8800" "China" "WGM70"
"8801" "China" "WGM76S"
"8802" "China" "WGM94"
"8803" "China" "WQM4"
"8804" "China" "XW-M1R18"
"8805" "China" "ZLNR-1"
"8806" "China" "ZLNR-2"
"8807" "Kenya" "HYR002"
"8808" "DR Congo" "KIN002"
"8809" "DR Congo" "KIN003"
"8810" "DR Congo" "KIN004"
"8811" "Kenya" "KPL001"
"8812" "Kenya" "KPL002"
"8813" "Kenya" "KPL003"
"8814" "Kenya" "LUK001"
"8815" "Kenya" "LUK003"
"8816" "Kenya" "MOL001"
"8817" "Kenya" "MOL003"
"8818" "DR Congo" "MTN001"
"8819" "Uganda" "MUN001"
"8820" "DR Congo" "NGO001"
"8821" "Botswana" "NQO002"
"8822" "Kenya" "NYA002"
"8823" "Kenya" "NYA003"
"8824" "Botswana" "TAU001"
"8825" "Botswana" "XAR001"
"8826" "Botswana" "XAR002"
"8827" "China" "L5692"
"8828" "China" "L5706"
"8829" "China" "SuogangB1"
"8830" "China" "SuogangB3"
"8831" "China" "L5696"
"8832" "China" "L5698"
"8833" "China" "L5701"
"8834" "China" "L5703"
"8835" "China" "L5704"
"8836" "China" "L7417"
"8837" "China" "L5694"
"8838" "China" "L5700"
"8839" "China" "L5705"
"8840" "China" "L7415"
"8841" "China" "Qihe2"
"8842" "China" "Xiaogao"
"8843" "China" "XJS1309_M4"
"8844" "China" "XJS1309_M7"
"8845" "China" "XJS1311_M16"
"8846" "China" "Yumin"
"8847" "China" "BS"
"8848" "China" "LD1"
"8849" "China" "LD2"
"8850" "China" "Bianbian"
"8851" "Cuba" "CAA002"
"8852" "Guadeloupe" "ALG001"
"8853" "Guadeloupe" "ALG002"
"8854" "Guadeloupe" "ALG003"
"8855" "Guadeloupe" "ALG004"
"8856" "Cuba" "CAA001003"
"8857" "Cuba" "CAO001"
"8858" "Cuba" "CAO002008"
"8859" "Cuba" "CAO004"
"8860" "Cuba" "CAO006"
"8861" "Cuba" "I17588"
"8862" "Cuba" "I13487"
"8863" "Cuba" "CAO010"
"8864" "Cuba" "CAO011"
"8865" "Cuba" "I11169"
"8866" "Cuba" "CAO014"
"8867" "Cuba" "CAO015"
"8868" "Cuba" "CAO016"
"8869" "Cuba" "CAO017"
"8870" "Cuba" "CAO018"
"8871" "Cuba" "CAO019"
"8872" "Cuba" "CAO020"
"8873" "Cuba" "CAO021"
"8874" "Cuba" "CAO022026"
"8875" "Cuba" "CAO023025"
"8876" "Cuba" "CAO024"
"8877" "Cuba" "CAO027"
"8878" "Cuba" "CAO028"
"8879" "Cuba" "CAO029"
"8880" "Cuba" "CAO030"
"8881" "Cuba" "CAO031"
"8882" "Cuba" "CAO004"
"8883" "Cuba" "CDE001"
"8884" "Cuba" "CDE002"
"8885" "Cuba" "CDE003"
"8886" "Cuba" "CDE004"
"8887" "Cuba" "CDE005"
"8888" "Cuba" "CIP001"
"8889" "Cuba" "CIP002"
"8890" "Cuba" "CIP003"
"8891" "Cuba" "CIP007012"
"8892" "Cuba" "CIP008"
"8893" "Cuba" "CIP009"
"8894" "Cuba" "CIP010"
"8895" "Cuba" "CIP011"
"8896" "Cuba" "CUC001"
"8897" "Cuba" "CUC002"
"8898" "Cuba" "CUC003"
"8899" "Cuba" "CUC004"
"8900" "Cuba" "ELM001"
"8901" "Cuba" "GUY001"
"8902" "Cuba" "GUY002"
"8903" "Cuba" "GUY003"
"8904" "St. Lucia" "LAV001"
"8905" "St. Lucia" "LAV002"
"8906" "St. Lucia" "LAV003"
"8907" "St. Lucia" "LAV004"
"8908" "St. Lucia" "LAV005"
"8909" "St. Lucia" "LAV006"
"8910" "St. Lucia" "LAV007"
"8911" "St. Lucia" "LAV008"
"8912" "St. Lucia" "LAV009"
"8913" "St. Lucia" "LAV010"
"8914" "St. Lucia" "LAV011"
"8915" "St. Lucia" "LAV012"
"8916" "Puerto Rico" "LOI001"
"8917" "Cuba" "MTO001"
"8918" "Puerto Rico" "PCA001"
"8919" "Puerto Rico" "PCA002"
"8920" "Puerto Rico" "PCA006"
"8921" "Puerto Rico" "PCA009"
"8922" "Puerto Rico" "PCA010"
"8923" "Bahamas" "PCV001"
"8924" "Bahamas" "I14878"
"8925" "Bahamas" "PCV003"
"8926" "Bahamas" "PCV004"
"8927" "Puerto Rico" "PDI003"
"8928" "Puerto Rico" "PDI006"
"8929" "Puerto Rico" "PDI008"
"8930" "Puerto Rico" "PDI009"
"8931" "Puerto Rico" "PDI010"
"8932" "Puerto Rico" "PDI011"
"8933" "Puerto Rico" "PDI012013"
"8934" "Cuba" "PDM001"
"8935" "Cuba" "PDM002"
"8936" "Cuba" "PDM003"
"8937" "Cuba" "PDM004"
"8938" "Cuba" "PDM006"
"8939" "Cuba" "PDM008"
"8940" "Cuba" "PDM009"
"8941" "Cuba" "PDM010"
"8942" "Puerto Rico" "TIB001"
"8943" "Puerto Rico" "TIB002"
"8944" "Azerbaijan" "ALX002"
"8945" "Azerbaijan" "MTT001"
"8946" "Azerbaijan" "POT002"
"8947" "Turkey" "TIT021"
"8948" "Ireland" "ANN1"
"8949" "Ireland" "ANN2"
"8950" "Ireland" "ARD2"
"8951" "Ireland" "ASH1"
"8952" "Ireland" "ASH3"
"8953" "Ireland" "BG72"
"8954" "Ireland" "CAK530"
"8955" "Ireland" "CAK531"
"8956" "Ireland" "CAK532"
"8957" "Ireland" "CAK533"
"8958" "Ireland" "CAK534"
"8959" "Ireland" "CAK68"
"8960" "Ireland" "CH448"
"8961" "Ireland" "GNM1007"
"8962" "Ireland" "GNM1076"
"8963" "Ireland" "JP14"
"8964" "Ireland" "KGH6"
"8965" "Ireland" "MB6"
"8966" "Ireland" "NG10"
"8967" "Ireland" "NGZ1"
"8968" "Ireland" "PB1327"
"8969" "Ireland" "PB1794"
"8970" "Ireland" "PB186"
"8971" "Ireland" "PB2031"
"8972" "Ireland" "PB357"
"8973" "Ireland" "PB443"
"8974" "Ireland" "PB581"
"8975" "Ireland" "PB672"
"8976" "Ireland" "PB675"
"8977" "Ireland" "PB754"
"8978" "Ireland" "PB768"
"8979" "Ireland" "PN02"
"8980" "Ireland" "PN03"
"8981" "Ireland" "PN04"
"8982" "Ireland" "PN05"
"8983" "Ireland" "PN06"
"8984" "Ireland" "PN07"
"8985" "Ireland" "PN107"
"8986" "Ireland" "PN10_PN113"
"8987" "Ireland" "PN112"
"8988" "Ireland" "PN12"
"8989" "Ireland" "PN13"
"8990" "Ireland" "PN16"
"8991" "Ireland" "SRA62"
"8992" "Iceland" "VK101"
"8993" "Iceland" "VK102"
"8994" "Sweden" "VK108"
"8995" "Iceland" "VK110"
"8996" "Iceland" "VK111"
"8997" "Norway" "VK113"
"8998" "Norway" "VK114"
"8999" "Norway" "VK116"
"9000" "Norway" "VK117"
"9001" "Norway" "VK118"
"9002" "Greenland" "VK11"
"9003" "Iceland" "VK122"
"9004" "Iceland" "VK123"
"9005" "Norway" "VK124"
"9006" "Norway" "VK125"
"9007" "Iceland" "VK127"
"9008" "Iceland" "VK128"
"9009" "Iceland" "VK129"
"9010" "Denmark" "VK133"
"9011" "Denmark" "VK134"
"9012" "Denmark" "VK135"
"9013" "Denmark" "VK138"
"9014" "Denmark" "VK139"
"9015" "Denmark" "VK140"
"9016" "Denmark" "VK141"
"9017" "United Kingdom" "VK143"
"9018" "United Kingdom" "VK144"
"9019" "United Kingdom" "VK145"
"9020" "United Kingdom" "VK146"
"9021" "United Kingdom" "VK147"
"9022" "United Kingdom" "VK148"
"9023" "United Kingdom" "VK149"
"9024" "Russia" "VK14"
"9025" "United Kingdom" "VK150"
"9026" "United Kingdom" "VK151"
"9027" "Poland" "VK153"
"9028" "Poland" "VK154"
"9029" "Poland" "VK155"
"9030" "Poland" "VK156"
"9031" "Poland" "VK157"
"9032" "Russia" "VK158"
"9033" "Russia" "VK159"
"9034" "Russia" "VK15"
"9035" "Russia" "VK160"
"9036" "Russia" "VK161"
"9037" "United Kingdom" "VK163"
"9038" "United Kingdom" "VK164"
"9039" "United Kingdom" "VK165"
"9040" "United Kingdom" "VK166"
"9041" "United Kingdom" "VK167"
"9042" "United Kingdom" "VK168"
"9043" "Russia" "VK16"
"9044" "Isle of Man" "VK170"
"9045" "United Kingdom" "VK171"
"9046" "United Kingdom" "VK172"
"9047" "United Kingdom" "VK173"
"9048" "United Kingdom" "VK174"
"9049" "United Kingdom" "VK175"
"9050" "United Kingdom" "VK176"
"9051" "United Kingdom" "VK177"
"9052" "United Kingdom" "VK178"
"9053" "Greenland" "VK179"
"9054" "Russia" "VK17"
"9055" "Greenland" "VK180"
"9056" "Greenland" "VK182"
"9057" "Greenland" "VK183"
"9058" "Greenland" "VK184"
"9059" "Greenland" "VK185"
"9060" "Greenland" "VK186"
"9061" "Greenland" "VK187"
"9062" "Greenland" "VK189"
"9063" "Russia" "VK18"
"9064" "Greenland" "VK190"
"9065" "Greenland" "VK191"
"9066" "Greenland" "VK193"
"9067" "Greenland" "VK196"
"9068" "Russia" "VK19"
"9069" "Greenland" "VK1"
"9070" "Poland" "VK200"
"9071" "United Kingdom" "VK201"
"9072" "United Kingdom" "VK202"
"9073" "United Kingdom" "VK203"
"9074" "United Kingdom" "VK204"
"9075" "United Kingdom" "VK205"
"9076" "United Kingdom" "VK206"
"9077" "United Kingdom" "VK207"
"9078" "United Kingdom" "VK208"
"9079" "Russia" "VK20"
"9080" "Poland" "VK210"
"9081" "Poland" "VK211"
"9082" "Poland" "VK212"
"9083" "Denmark" "VK213"
"9084" "Denmark" "VK214"
"9085" "Denmark" "VK215"
"9086" "Denmark" "VK216"
"9087" "Sweden" "VK217"
"9088" "Russia" "VK218"
"9089" "Russia" "VK219"
"9090" "Russia" "VK21"
"9091" "Russia" "VK220"
"9092" "Russia" "VK221"
"9093" "Russia" "VK222"
"9094" "Russia" "VK223"
"9095" "Russia" "VK224"
"9096" "Iceland" "VK225"
"9097" "Iceland" "VK226"
"9098" "Iceland" "VK227"
"9099" "Iceland" "VK228"
"9100" "Russia" "VK22"
"9101" "Iceland" "VK230"
"9102" "Sweden" "VK232"
"9103" "Faroes" "VK234"
"9104" "Faroes" "VK236"
"9105" "Faroes" "VK237"
"9106" "Faroes" "VK238"
"9107" "Faroes" "VK239"
"9108" "Russia" "VK23"
"9109" "Faroes" "VK240"
"9110" "Faroes" "VK241"
"9111" "Faroes" "VK242"
"9112" "Faroes" "VK244"
"9113" "Faroes" "VK245"
"9114" "Denmark" "VK247"
"9115" "Faroes" "VK248"
"9116" "Faroes" "VK24"
"9117" "Sweden" "VK251"
"9118" "Russia" "VK252"
"9119" "Russia" "VK253"
"9120" "Russia" "VK254"
"9121" "Russia" "VK255"
"9122" "United Kingdom" "VK256"
"9123" "United Kingdom" "VK257"
"9124" "United Kingdom" "VK258"
"9125" "United Kingdom" "VK259"
"9126" "Faroes" "VK25"
"9127" "United Kingdom" "VK260"
"9128" "United Kingdom" "VK261"
"9129" "United Kingdom" "VK262"
"9130" "United Kingdom" "VK263"
"9131" "United Kingdom" "VK264"
"9132" "Sweden" "VK265"
"9133" "Sweden" "VK266"
"9134" "Sweden" "VK267"
"9135" "Sweden" "VK268"
"9136" "Sweden" "VK269"
"9137" "Sweden" "VK270"
"9138" "Russia" "VK272"
"9139" "Russia" "VK273"
"9140" "Denmark" "VK274"
"9141" "Denmark" "VK275"
"9142" "Denmark" "VK276"
"9143" "Denmark" "VK278"
"9144" "Denmark" "VK279"
"9145" "Faroes" "VK27"
"9146" "Denmark" "VK280"
"9147" "Denmark" "VK281"
"9148" "Denmark" "VK282"
"9149" "Denmark" "VK284"
"9150" "Denmark" "VK285"
"9151" "Denmark" "VK286"
"9152" "Denmark" "VK287"
"9153" "Denmark" "VK288"
"9154" "Denmark" "VK289"
"9155" "Denmark" "VK290"
"9156" "Denmark" "VK291"
"9157" "Denmark" "VK292"
"9158" "Denmark" "VK294"
"9159" "Denmark" "VK295"
"9160" "Denmark" "VK296"
"9161" "Denmark" "VK297"
"9162" "Denmark" "VK298"
"9163" "Sweden" "VK29"
"9164" "Denmark" "VK300"
"9165" "Denmark" "VK301"
"9166" "Sweden" "VK303"
"9167" "Sweden" "VK304"
"9168" "Sweden" "VK306"
"9169" "Sweden" "VK308"
"9170" "Sweden" "VK309"
"9171" "Sweden" "VK30"
"9172" "Denmark" "VK312"
"9173" "Denmark" "VK313"
"9174" "Denmark" "VK314"
"9175" "Denmark" "VK315"
"9176" "Denmark" "VK316"
"9177" "Denmark" "VK317"
"9178" "Denmark" "VK318"
"9179" "Denmark" "VK319"
"9180" "Sweden" "VK31"
"9181" "Denmark" "VK320"
"9182" "Denmark" "VK322"
"9183" "Denmark" "VK323"
"9184" "Denmark" "VK324"
"9185" "Denmark" "VK325"
"9186" "Denmark" "VK326"
"9187" "Denmark" "VK327"
"9188" "Denmark" "VK328"
"9189" "Denmark" "VK329"
"9190" "Denmark" "VK330"
"9191" "Sweden" "VK332"
"9192" "Sweden" "VK333"
"9193" "Sweden" "VK334"
"9194" "Sweden" "VK335"
"9195" "Sweden" "VK336"
"9196" "Sweden" "VK337"
"9197" "Denmark" "VK338"
"9198" "Denmark" "VK339"
"9199" "Sweden" "VK33"
"9200" "Denmark" "VK340"
"9201" "Sweden" "VK342"
"9202" "Sweden" "VK343"
"9203" "Sweden" "VK344"
"9204" "Sweden" "VK345"
"9205" "Sweden" "VK346"
"9206" "Sweden" "VK347"
"9207" "Sweden" "VK348"
"9208" "Sweden" "VK349"
"9209" "Sweden" "VK34"
"9210" "Sweden" "VK350"
"9211" "Sweden" "VK352"
"9212" "Sweden" "VK353"
"9213" "Sweden" "VK354"
"9214" "Sweden" "VK355"
"9215" "Sweden" "VK357"
"9216" "Sweden" "VK358"
"9217" "Sweden" "VK359"
"9218" "Sweden" "VK35"
"9219" "Denmark" "VK361"
"9220" "Denmark" "VK362"
"9221" "Denmark" "VK363"
"9222" "Denmark" "VK364"
"9223" "Denmark" "VK365"
"9224" "Denmark" "VK366"
"9225" "Denmark" "VK367"
"9226" "Denmark" "VK368"
"9227" "Denmark" "VK369"
"9228" "Denmark" "VK370"
"9229" "Denmark" "VK371"
"9230" "Denmark" "VK372"
